id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
25081251,Luxurious Chicago Condo with a Rooftop View!,71577243,David,,Avondale,41.94195,-87.70363,Private room,250,1,12,2019-06-16,0.48,1,180
25083260,"Charming, hip, and cozy space. Live like a local!",26064063,Gina,,Hermosa,41.91684,-87.73848,Entire home/apt,55,2,7,2020-01-07,0.29,2,0
25084720,Roger park  Queen  Bed with bathroom,174206662,MaTennessee,,West Ridge,42.01499,-87.69279,Private room,60,1,4,2018-08-06,0.16,3,364
25085201,Modern 1BD in Lincoln Park,51543251,Amir,,Lincoln Park,41.92623,-87.64602,Entire home/apt,159,1,2,2018-06-20,0.08,1,0
25092696,private room middle (K2),36549783,Jeffrey,,Irving Park,41.96182,-87.736,Private room,52,2,7,2020-05-08,0.32,12,270
25092958,private room queen (K2),36549783,Jeffrey,,Irving Park,41.96342,-87.73446,Private room,59,2,7,2020-04-07,0.31,12,266
25093286,shared room (a) 1 bed of 2 (K2),36549783,Jeffrey,,Irving Park,41.96369,-87.73606,Shared room,44,2,4,2019-12-17,0.18,12,145
25093538,shared room (b) 2nd bed of 2 (K2),36549783,Jeffrey,,Irving Park,41.96348,-87.73419,Shared room,44,2,6,2020-04-07,0.26,12,175
25107411,Cozy 2 bedroom- free parking! Southport Corridor,3412096,Robert,,Lake View,41.94437,-87.66514,Entire home/apt,200,2,40,2020-03-23,1.59,1,356
25108100,CLEAN Cozy Vintage Chicago Apartment near Downtown,188753899,Jeffrey,,West Town,41.9001,-87.68791,Entire home/apt,86,2,144,2020-05-25,6.17,1,19
25116525,Entire Gold Coast Studio in Downtown,189853084,Diana,,Near North Side,41.90231,-87.62782,Entire home/apt,115,1,64,2019-04-29,2.53,1,0
25129756,"North Center, Close to Train,  Free Street Parking",11763485,Mike And Caitlin,,North Center,41.9555,-87.67868,Entire home/apt,90,1,116,2020-03-15,5.09,1,0
25139005,Huge Modern Duplex Loft near Wrigley - Sleeps 12!,9094538,Nicole,,Lincoln Park,41.93176,-87.66411,Entire home/apt,250,1,60,2020-05-19,2.36,39,1
25141997,Boutique Retreat- Bucktown/ Logan Square,188795199,Keith,,Logan Square,41.91795,-87.68654,Entire home/apt,125,1,118,2020-04-04,4.68,1,88
25160844,$2200 Monthly Deals! Stylish 3BR near Wrigley,166918192,Brad & Sara,,Portage Park,41.96655,-87.76844,Entire home/apt,128,1,87,2020-05-19,3.54,16,300
25167438,Cool and Modern Chicago Apartment near Transit,2069798,Afsha,,Irving Park,41.95813,-87.7117,Entire home/apt,150,1,98,2020-05-31,3.86,5,39
25179867,Beautiful and Relaxing Wrigleyville Apartment,190263376,Joe,,Lake View,41.94591,-87.65741,Entire home/apt,175,2,62,2020-03-02,2.63,1,157
25184769,Sonder | 943 Crosby | Lively 1BR,12243051,Sonder,,Near North Side,41.89917,-87.64299,Entire home/apt,59,30,3,2020-01-15,0.18,75,121
25185122,perfect corporate rental,31669178,Donna,,Hegewisch,41.65578,-87.5379,Entire home/apt,125,60,3,2019-10-19,0.20,4,355
25185506,B2 - Next To Downtown Chicago - Room,109075524,Alejandra,,Near West Side,41.87787,-87.67891,Private room,69,3,146,2020-06-03,5.84,9,183
25186495,B3 - Chicago Next to Downtown - Room,109075524,Alejandra,,Near West Side,41.87578,-87.67921,Private room,69,3,156,2020-05-29,6.25,9,181
25186625,"Sanitized, Disinfected, Highly-Clean Old Town Rowhouse",20890178,Martha,,Lincoln Park,41.91768,-87.63951,Entire home/apt,220,3,68,2020-06-13,2.81,1,134
25189472,"PARKING IN BLDG | 2BR Navy Pier Loft  with Pool, Gym & Views by ENVITAE",36459240,Jim,,Near North Side,41.89383,-87.61584,Entire home/apt,389,2,0,,,17,0
25191501,Top of West Town Charm - 1BR Apt has all you need!,190203925,Bo,,West Town,41.89437,-87.66005,Entire home/apt,80,1,71,2019-10-24,2.87,1,112
25191782,Chicago Living: Your Home Away From Home,190349436,Helen,,Douglas,41.83563,-87.61888,Entire home/apt,135,2,61,2020-03-01,2.50,1,179
25192243,2bedroom 2 bathroom condo south loop Chicago,190353611,Joshua,,Near South Side,41.86162,-87.62734,Entire home/apt,300,3,1,2018-06-02,0.04,1,179
25207223,Chicago chinatown great location(B) (中文房东),188619114,Ming,,Armour Square,41.85132,-87.63629,Private room,39,1,215,2020-03-09,8.51,2,73
25213109,Wrigleyville Condo,190506623,Timothy,,Lake View,41.95221,-87.64777,Entire home/apt,100,2,55,2020-03-15,2.41,1,78
25213372,B6 - Private Room Next to Downtown Chicago,109075524,Alejandra,,Near West Side,41.87748,-87.6793,Shared room,59,3,130,2020-05-09,5.17,9,202
25213505,The Burrow- A Rogers Park Haven,37315142,Abbas,,Rogers Park,42.00076,-87.67141,Entire home/apt,70,2,6,2018-11-25,0.24,1,0
25213814,B7 - Next to Downtown Chicago - Private Room for 4,109075524,Alejandra,,Near West Side,41.87738,-87.68084,Private room,69,3,143,2020-05-30,5.70,9,190
25226706,2F Modern Smarthome Condo w/ Deck on Tree Lined St,2010015,Martin,,Avondale,41.9345,-87.72006,Entire home/apt,249,18,19,2020-03-01,0.80,4,319
25232674,Large 12 Bedroom Chicago Home- Sleeps 25,190646459,Michael,,Avondale,41.93888,-87.72112,Entire home/apt,500,2,36,2020-03-15,1.46,1,249
25233798,B4 - Chicago Next to Downtown - Private Room,109075524,Alejandra,,Near West Side,41.87593,-87.68038,Private room,69,3,166,2020-05-19,6.69,9,47
25236101,"Pup Friendly, Tropically Inspired, Back Yard!!",28892525,Jennifer,,Irving Park,41.94376,-87.73529,Entire home/apt,250,2,11,2019-10-13,0.45,2,179
25238570,Elegant 4 br 4 bth Downtown ✨ Private Yard Parking,41862889,Inna,,Near North Side,41.90801,-87.63664,Entire home/apt,499,1,60,2020-06-15,2.60,9,301
25244851,Comfort and Convenience in West Wicker Park,57277343,Rene,,West Town,41.90332,-87.68975,Entire home/apt,90,2,37,2019-10-09,1.56,2,0
25255313,Cool and Spacious 2 bed - 2.5 bath duplex-up Unit,106203317,Al,,West Town,41.90471,-87.69011,Entire home/apt,150,2,19,2020-03-01,0.91,2,168
25256283,Sweet home Chicago oasis minutes from Midway.,30354437,Melissa,,Ashburn,41.74535,-87.72658,Entire home/apt,60,2,37,2019-08-05,1.49,1,0
25261101,Luxury Private Bedroom in Chicago - Free Parking,82885558,Deimile,,Forest Glen,41.99613,-87.73406,Private room,120,1,48,2020-03-15,1.93,1,168
25261594,Heart of Old Town,29871114,Bridget,,Near North Side,41.90639,-87.6366,Entire home/apt,175,30,1,2018-06-05,0.04,1,365
25264110,B8 -Next to Downtown- Private Rooms up to 8,109075524,Alejandra,,Near West Side,41.87648,-87.68065,Private room,170,1,3,2019-07-14,0.20,9,0
25264330,Casa Louisa,4863767,Samuel,,West Town,41.89288,-87.67779,Entire home/apt,111,1,42,2020-02-17,2.23,1,81
25265475,"Private BR/BA in Greystone w/ TV, Free St Parking",74878181,Karen,,Grand Boulevard,41.81445,-87.62298,Private room,80,1,32,2019-10-24,1.42,1,115
25269337,Wicker park,45483851,Angelique,,West Town,41.91039,-87.69091,Entire home/apt,120,2,8,2020-03-16,0.86,1,16
25278191,Walk to the Beach and Golf from our 3 story home.,141061318,Desired Properties,,Woodlawn,41.77435,-87.58818,Entire home/apt,239,2,50,2020-05-04,2.17,2,256
25292554,Logan Square Lookout,17847673,Patrick,,Avondale,41.93551,-87.70574,Entire home/apt,97,1,216,2020-03-28,9.15,2,333
25292921,Cozy Apartment   Not for parties  No loud music ,58334318,Monserrate,,West Town,41.90062,-87.68987,Entire home/apt,100,1,118,2020-03-08,4.84,2,138
25293703,Spacious 5 bedroom condo in Wrigleyville,42518018,M J,,Lake View,41.94472,-87.65031,Entire home/apt,194,1,58,2020-01-01,2.35,4,358
25307850,Classic BuckTown with Backyard & Garage Parking.,191156752,John,,West Town,41.90937,-87.675,Entire home/apt,95,30,41,2020-02-24,1.64,5,60
25315844,Designer Furnished Family Home,1649647,Bianca,,West Town,41.89428,-87.67546,Entire home/apt,500,2,10,2020-06-08,0.40,5,89
25323043,2BR Apt in safe area w/ 2 min walk to the train.,57410432,Jessica,,North Center,41.9603,-87.67852,Entire home/apt,102,2,45,2019-08-15,1.80,1,0
25324512,Cute Studio Apartment – July Sublet,73190322,Francie,,Logan Square,41.92968,-87.71118,Entire home/apt,1095,30,0,,,1,90
25326871,K-GN-A - Sleeps 6 Parking Breakfast Sushi Wine Early check-in  late check out and more,4769133,Ran,,Woodlawn,41.77748,-87.59304,Entire home/apt,119,2,62,2019-12-24,2.51,12,16
25336317,HUGE Apartment For Long Term Stay In Wicker Park,99631173,Alex,,West Town,41.90702,-87.67993,Entire home/apt,110,7,17,2020-05-02,0.98,1,26
25343444,G1. Best location and most affordable! So much fun,191267705,Josana,,Logan Square,41.91666,-87.69611,Private room,39,14,211,2020-03-16,8.43,3,77
25344508,G2. Best location and most affordable! So much fun,191267705,Josana,,Logan Square,41.91873,-87.69639,Private room,39,14,165,2020-04-30,6.59,3,15
25362253,Beautiful Lincoln Park 2 Bedroom Basement Apt,66621852,Jeff & Liz,,Lincoln Park,41.92254,-87.64895,Entire home/apt,200,2,43,2019-10-22,1.79,1,0
25364755,Walk to Lake Michigan From a Contemporary Uptown Haven,191522990,Nala & Owen,,Uptown,41.96549,-87.6592,Entire home/apt,80,1,230,2020-06-12,9.39,2,304
25364757,Enjoy Chicago’s Nightlife from Studio Apartment,191522990,Nala & Owen,,Uptown,41.96549,-87.6592,Entire home/apt,80,1,225,2020-06-12,9.25,2,298
25367014,The Maplewood | W. Bucktown/Wicker Park Sleeps 20,41084854,Nancy,,West Town,41.91019,-87.68767,Entire home/apt,487,3,21,2019-12-01,0.96,2,234
25368126,Entire Beautiful 3 Bed Unit Near Wrigley Field!,30561059,Brendan,,Avondale,41.93879,-87.70087,Entire home/apt,180,2,73,2020-03-15,3.16,2,314
25376091,2 Bedroom  city apartment in the heart of Pilsen,42027768,Vilma,,Lower West Side,41.85397,-87.67053,Entire home/apt,94,1,63,2020-02-17,2.55,2,179
25404235,Sunny 2BR in the heart of Lincoln Park,14814289,Elliott,,Lincoln Park,41.91353,-87.64256,Entire home/apt,249,1,67,2019-10-29,2.83,1,0
25405428,"Boulevard Home By Douglas Park w Laundry, Balcony",24716419,Tania,,South Lawndale,41.8503,-87.69938,Entire home/apt,76,2,26,2019-08-31,1.06,1,175
25418535,303 Netflix ready Room very comfortable,127235673,Alex,,Edgewater,41.98526,-87.67212,Private room,55,1,35,2020-04-21,1.40,12,353
25452222,19c. Greystone 3 bd/2ba near UChicago Med Center,44418,Kimberli,,Woodlawn,41.77774,-87.59255,Entire home/apt,75,3,58,2020-06-06,2.54,2,161
25456143,"Steps to Shops, Eats | Easy Access + W&D | Zencity",47172572,Zencity,,West Town,41.9023,-87.68233,Entire home/apt,43,1,144,2020-05-24,5.83,59,254
25478678,Nice and clean,192298305,Irma,,Humboldt Park,41.9101,-87.71397,Private room,45,1,48,2020-06-02,1.97,3,364
25481520,❤️Big Savings! $2150 JUNE DEALS! Cozy Apt+Parking,35781467,Ariel & Sonia,,Jefferson Park,41.96972,-87.76852,Entire home/apt,100,1,89,2020-05-20,3.57,6,305
25481993,Entire Top-Floor 2bd/1ba Condo in Wicker Park,145685616,Greg,,West Town,41.90582,-87.68044,Entire home/apt,120,2,121,2020-04-18,5.10,1,12
25488429,Charming E. Garfield Park Row Home Apartment,192365041,Dusty,,East Garfield Park,41.88608,-87.70517,Entire home/apt,100,1,27,2019-11-10,1.10,1,0
25500677,Adorable Single Family Home in Logan Square,192444869,Dena,,Logan Square,41.92074,-87.68975,Entire home/apt,285,2,6,2019-12-26,0.24,1,4
25512227,Bucktown's Best Bang for the Buck,154502192,Neil,,Logan Square,41.92291,-87.6833,Entire home/apt,150,2,78,2020-03-21,3.13,1,171
25517875,Beautiful 3 bed home in Logan Square!,55943543,Megan & Chris,,Logan Square,41.91566,-87.72045,Entire home/apt,250,1,9,2019-09-02,0.36,1,0
25521263,Chic Spacious Lincoln Square Apartment,21427979,Angelica,,Lincoln Square,41.97251,-87.69861,Entire home/apt,160,2,3,2020-02-17,0.13,2,89
25538297,Suite at 32 E. 69th St.,96951937,Cathy,,Greater Grand Crossing,41.76903,-87.6242,Entire home/apt,80,2,19,2019-10-21,0.77,2,355
25539594,Large apartment near O'Hare,128452488,Grace,,Dunning,41.95179,-87.83526,Entire home/apt,80,4,44,2020-01-27,1.99,3,0
25540254,Suite at 30 E. 69th st,96951937,Cathy,,Greater Grand Crossing,41.76933,-87.62398,Entire home/apt,75,2,16,2019-09-22,0.65,2,0
25541743,Right at Home on Wrightwood + a Backyard!,191571934,Kevin,,Logan Square,41.92753,-87.72119,Entire home/apt,118,2,72,2020-03-09,2.93,1,240
25544119,2 Bedrooms 1 Bathroom near  University of Chicago,192671734,Hasan,,South Shore,41.76665,-87.58659,Entire home/apt,140,3,13,2019-10-21,0.55,1,179
25546551,Relax on Roscoe,69499361,Zachary,,North Center,41.94229,-87.67871,Entire home/apt,250,2,23,2020-05-02,0.96,2,317
25552784,Cozy private guest suite in Avondale,154875086,Nicole,,Avondale,41.94004,-87.72245,Entire home/apt,75,2,92,2020-03-10,3.95,1,156
25554118,✴McCormick/Wintrust Steps Away | King Bed | Wifi✴,72670952,Aqueelah,,Near South Side,41.85324,-87.62431,Entire home/apt,299,1,17,2019-06-07,0.70,5,179
25555626,"Amazing Modern Condo, *3 BED & *2BATH in CHICAGO!!",28777472,Mitesh,,Irving Park,41.95636,-87.6985,Entire home/apt,199,3,85,2020-05-31,3.46,2,239
25566836,Private room with 2 twin beds in Chicago rowhouse,14479634,Matt,,Near West Side,41.86916,-87.68421,Private room,65,2,27,2018-11-25,1.10,3,0
25569083,Great Townhouse near University of Chicago Campus,192862436,Isabel,,Woodlawn,41.78503,-87.60127,Entire home/apt,175,3,58,2020-05-04,2.36,1,312
25572328,"Amazing Private Room on own fl. Downtown, Mcormick",12485108,Mike,,Bridgeport,41.8471,-87.65126,Private room,70,3,18,2019-11-15,0.73,1,67
25587176,Charming Bucktown Garden Apartment,4908881,Irena & Martin,,Logan Square,41.91638,-87.68408,Entire home/apt,89,3,62,2020-03-15,2.49,4,302
25591380,Blossoming Apartment,192964302,Raymond,,West Ridge,42.01539,-87.68452,Entire home/apt,75,3,23,2020-02-16,0.93,1,46
25625268,Monthly Avail Private Penthouse Studio park views,16479196,Marco,,Lincoln Park,41.92109,-87.64664,Entire home/apt,78,3,54,2020-05-30,2.24,3,97
25628156,Tranquil Beachfront Haven with Meditation Room,5382639,Rebecca,,Rogers Park,42.01947,-87.66546,Private room,77,1,5,2018-08-19,0.20,1,0
25633413,BuckTown/WickerPark,191156752,John,,West Town,41.90875,-87.6748,Entire home/apt,2800,30,1,2019-06-02,0.08,5,59
25674914,Golden House~In Pilsen neighborhood~10 min to DWTN,193285418,Amelia,,Lower West Side,41.85868,-87.65822,Entire home/apt,145,2,99,2020-03-10,4.01,1,349
25682427,711 The Penthouse,193316326,Sameer,,West Town,41.89356,-87.65352,Entire home/apt,599,2,55,2020-05-09,2.23,1,335
25687574,Modern Chicago Home Away from Home,168443062,Jessica,,Bridgeport,41.84317,-87.63894,Entire home/apt,130,2,38,2020-02-16,1.58,1,89
25690485,~ BEST OF CHICAGO ~ FREE PARKING,94561128,Alex,,Albany Park,41.96675,-87.70869,Private room,41,14,54,2020-05-03,2.20,6,89
25714121,B9- Next to Downtown- Private Rooms up to  10,109075524,Alejandra,,Near West Side,41.87568,-87.6812,Private room,200,1,5,2019-05-05,0.25,9,0
25739889,Light Filled Lakeview Condo- Walk to Wrigley!,8140279,Samantha,,Lake View,41.93952,-87.65816,Private room,92,1,30,2019-08-04,1.24,2,0
25740475,Hotelier Host - Wrigley/Lakeview. Pvt Roof & Bath,3953323,Christopher,,Lake View,41.94613,-87.65335,Private room,135,1,78,2019-12-23,3.16,1,0
25742935,Chic Home West of Wicker Park,70563442,Maximos,,West Town,41.90616,-87.689,Entire home/apt,131,5,95,2020-03-15,3.90,1,89
25747008,Red brick gem,731865,Le,,Lincoln Park,41.91903,-87.66059,Private room,90,2,39,2020-02-16,1.58,1,365
25770575,The Woodlawn Grey  - Large 3bd/3ba Apt by UChicago,57327044,Latrice,,Woodlawn,41.77848,-87.60232,Entire home/apt,125,3,25,2019-11-11,1.09,1,89
25775849,Comfy Pilsen 2 bedroom Artist Apartment,26800643,Marcela,,Lower West Side,41.85932,-87.6721,Entire home/apt,90,2,8,2018-08-13,0.32,1,0
25781389,Stylish mid-century modern style apartment,25617404,Albano,,Portage Park,41.95311,-87.75247,Entire home/apt,63,1,93,2020-06-15,3.76,1,86
25802231,Designer 3BR with Balcony & Elevator on Clark!,192743804,Fenton,,Uptown,41.96333,-87.66475,Entire home/apt,76,3,74,2020-06-14,3.06,3,340
25805733,A Roscoe Village Garden Apartment with a Garden!,193053163,John,,North Center,41.94282,-87.67599,Entire home/apt,59,3,75,2020-03-15,3.04,1,75
25808833,STUNNING  2BR in the heart of Wrigleyville,42518018,M J,,Lake View,41.94472,-87.65031,Entire home/apt,120,1,42,2019-10-07,1.77,4,342
25826424,Bucktown Home - Great Location!,194061478,Austin,,Logan Square,41.91733,-87.68412,Entire home/apt,475,1,38,2020-04-23,1.55,1,223
25828555,#McCormick 2blocks | Fast Wifi | King Bed-2baths,72670952,Aqueelah,,Near South Side,41.85457,-87.62591,Entire home/apt,349,1,11,2018-11-01,0.45,5,179
25843693,Chicago Getaway - Private room,194160632,Jerome,,Chatham,41.74332,-87.61575,Private room,30,3,41,2020-03-16,1.70,2,175
25845064,G-HOUSE 2,72760448,Richard,,New City,41.79572,-87.65287,Private room,55,2,25,2020-02-17,1.15,2,167
25845272,G-HOUSE,72760448,Richard,,New City,41.79595,-87.65341,Private room,35,2,25,2019-12-13,1.13,2,168
25861262,2BR w/ parking bet ORD & Downtown. Walkscore=89,194299805,Shaun,,Avondale,41.93445,-87.7184,Entire home/apt,99,2,76,2020-06-07,4.52,2,330
25866985,Private Entrance+Bathroom |Modern+Safe in Logan Sq,96236791,Erika,,Logan Square,41.92962,-87.7243,Private room,79,1,65,2020-03-12,2.79,1,47
25868929,"Amazing 1 bed, walking to Wrigley field/boystown.",45487172,Juavanie,,Lake View,41.94971,-87.64341,Entire home/apt,120,1,92,2020-05-12,3.79,4,170
25874506,Windy of Summer 风城南轩,171860317,David,,Englewood,41.79297,-87.63273,Shared room,80,1,1,2018-07-01,0.04,1,0
25875253,DOWNTOWN DELUXE HIGH-RISE,83914001,Andrew,,Near South Side,41.85877,-87.62215,Entire home/apt,175,1,48,2020-03-01,1.98,1,90
25886334,Lux 3/3 Best Location w/amazing views!  30 DAY MIN,8230978,Jill,,Near North Side,41.89477,-87.6277,Entire home/apt,200,28,1,2019-06-04,0.08,1,300
25891309,Completely Private Studio Apt with Full Kitchen!,51767459,Eva,,Albany Park,41.97043,-87.7456,Private room,80,3,97,2020-05-23,4.13,3,82
25892484,Chicago’s Dickens Place a trendy centralized flat,77183388,Mary & Alex,,Logan Square,41.92011,-87.71136,Entire home/apt,205,2,72,2020-06-15,2.98,3,342
25894475,"The Banksy, DISINFECTION ASSURED",36760167,Robert,,Near West Side,41.87848,-87.68404,Entire home/apt,130,1,164,2020-04-30,6.89,1,62
25895701,Whole apartment! 2 Bed/2 bath steps from Wrigley!!,2471877,Michael,,Lake View,41.94575,-87.65301,Entire home/apt,249,2,14,2020-01-02,0.58,3,356
25911362,Contemporary and Cozy with Dedicated Parking,52636687,Rachel,,Near West Side,41.87445,-87.66238,Entire home/apt,176,2,102,2020-03-15,4.19,1,0
25918709,Residential High-Rise Near Downtown With Parking,131675210,Nestor,,Edgewater,41.98747,-87.65604,Entire home/apt,94,2,8,2019-09-16,0.34,1,169
25920781,Near 606 Trail | Free Garage Parking | W&D |LUXTEL,130502086,Yolanda,,Humboldt Park,41.9117,-87.72439,Entire home/apt,110,2,38,2020-05-20,2.77,1,63
25924672,Private Room - Simple and Cozy,194160632,Jerome,,Chatham,41.74448,-87.61581,Private room,30,3,38,2020-05-25,1.59,2,155
25927197,master BR in modern Ukr Vlg gem w/ full breakfast,8218275,Peter,,West Town,41.89646,-87.68959,Private room,29,1,80,2020-05-26,3.27,4,93
25935213,Felicie & Henri's Lakeview duplex house,23068177,Félicie,,Lake View,41.93994,-87.67153,Entire home/apt,156,3,9,2019-08-12,0.38,1,0
25940510,Peaceful River West Apt - free gated parking,145239744,Mando,,West Town,41.8904,-87.6437,Entire home/apt,135,3,115,2020-03-17,5.07,2,31
25942236,2 Bedroom Bucktown Apartment - So Charming!,44265896,Rachel,,West Town,41.91126,-87.6839,Entire home/apt,58,3,90,2020-03-16,3.77,3,328
25944899,Rose of Roscoe,195015117,Brenda,,North Center,41.93768,-87.67442,Entire home/apt,175,2,8,2019-10-20,0.63,2,73
25948864,"Holiday Rental -Spacious 2 BR, quick to downtown",71946318,Tim,,West Town,41.90117,-87.66866,Entire home/apt,60,100,24,2018-11-18,0.99,1,89
25949285,Spacious Duplex with Courtyard,109324837,Youngin,,Lincoln Park,41.93201,-87.66231,Entire home/apt,240,3,61,2020-03-08,2.52,1,0
25949955,★House in Hot Neighborhood ★Central to Everything!,195055541,Jon,,Logan Square,41.91467,-87.69762,Private room,55,1,108,2020-02-16,4.41,3,0
25955899,Large Chicago apt  excellent for families/business,127998154,Robert,,Lincoln Park,41.93214,-87.64089,Entire home/apt,750,1,20,2020-02-16,0.86,1,18
25971516,C. MANSION SHARED BEDROOM 4-BED C_BOTTOM BUNK,163484540,Francineuma Vitoriano Dos Santos,,Calumet Heights,41.72933,-87.57679,Shared room,20,2,50,2020-06-04,2.07,13,350
25973068,BuckTown Super Space,191156752,John,,West Town,41.90894,-87.67552,Entire home/apt,125,30,9,2019-10-14,0.43,5,89
25973971,D. MANSION SHARED BEDROOM BED_D TOP BUNK,163484540,Francineuma Vitoriano Dos Santos,,Calumet Heights,41.72839,-87.57875,Shared room,24,2,54,2020-06-16,2.20,13,363
25977595,"Cozy Cot 2720 
NOT A PRIVATE ROOM",36128270,Juanita,,North Lawndale,41.85799,-87.69454,Shared room,15,1,100,2020-06-08,4.17,9,338
